window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
273,0.9809718481980573,0.9918593842064668,11.195074828748385,7.315791485360926
274,0.7410461502638584,0.8771136183240701,42.17939207250728,28.703882770451308
275,0.9649764236329567,0.9774448805003308,15.208754154632878,12.192138570970341
276,0.9953302878512066,0.9865578672478468,5.539261052249215,9.405013226687716
277,0.996483633688544,0.9905646630571657,4.806312772174572,7.8769557467096485
278,0.9934784480089759,0.981023815214742,6.5471066613432365,11.179728413731999
279,0.9985720312956745,0.9869575569317188,3.062306586219338,9.263823234137117
280,0.999213502256334,0.9808024565423664,2.2725572837043937,11.244954448982758
281,0.9999354959386627,0.8920108427514195,0.6507789466497393,26.87297371838441
282,0.9959321272090528,0.9693194037754609,5.169739300640381,14.22938711084036
283,0.9904801211608452,0.9826361752418152,7.912222281722063,10.69278304633512
284,0.9180260427024786,0.9333498108166116,23.36081220524602,21.036839927039807
285,0.9380136018853406,0.9405069511484966,20.279401420748883,19.863132763503472
286,0.9891421792724945,0.9875411146819186,8.450895001688838,9.053763794863375
287,0.9984299510155235,0.9955218657051284,3.2110795869155666,5.424358557932011
288,0.998829338039255,0.9979743899676488,2.77265453045575,3.6474461298863265
289,0.9980501642464288,0.9164795865328834,3.578551216239171,23.583270474290543
290,0.9992404744449551,0.42438633488071165,2.2332447288281343,64.88817340620464
291,0.9975918210335839,0.9914193992504724,3.9771246530146827,7.511168585885799
292,0.9899428513159585,0.9835492914486362,8.132793007209878,10.407037253165923
293,0.9945503455553342,0.9898558842338612,5.984385193199166,8.167940042540808
294,0.9948092933063661,0.9974922234960102,5.840350505703491,4.058568178959315
295,0.9912084615112661,0.9854642787642909,7.603066019172999,9.781003084113994
296,0.9799375361822062,0.9616668011227579,11.496311790867516,15.91557524677381
297,0.988884147719486,0.9245284467625992,8.550905996653759,22.402644120138294
298,0.9942420297187213,0.9426392024661655,6.151498861595804,19.50039282398915
299,0.9979485088688128,0.9976792908918561,3.6706816945841556,3.90419956414284
300,0.9981095818267597,0.9974289788116235,3.523587107843354,4.109448577419963
301,0.9933576207247443,0.9837318594612567,6.607545375155982,10.348969703725333
302,0.9884920207128856,0.9827312737965467,8.700706826153153,10.66337656969991
303,0.9951289753213016,0.9946725528860427,5.657495811424577,5.916845090729204
304,0.9873604829081861,0.9828993461697417,9.11929729207607,10.61120807896348
305,0.9854198553357405,0.9757017735985717,9.795974275593224,12.656343210021026
306,0.9831530539679572,0.9674088043954657,10.531975152240914,14.668118268215197
307,0.9700129257762135,0.33782643203184015,14.066821034193108,70.25549622595379
308,0.9565479183512724,0.9423932386966971,16.952282721684163,19.54256626450079
309,0.988946977515379,0.8884832188970094,8.52666091140023,27.31673663599489
310,0.9890621483388412,0.5973566272769211,8.482039587699067,53.31918632229281
311,0.99099752545954,0.9541703958856376,7.693871536012491,17.413393994441158
