01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
51,41,47,55,48,50,47,61,74040,74440,14,10,0.08928571428571429,0.12962962962962962,2.5490477346139797,1.2902670936422032,0.9981884037626031,1,29-leading
52,41,53,54,45,51,45,59,74080,74480,14,7,0.06306306306306306,0.1346153846153846,2.084116449832822,0.5121681567856634,0.3237141857150204,1,29-leading
53,41,49,52,46,53,46,60,74120,74520,14,7,0.061946902654867256,0.1320754716981132,2.316582092223401,0.5121681567856634,0.2950053640119257,1,29-leading
51,43,50,56,46,51,44,59,74160,74560,15,8,0.07272727272727272,0.14563106796116504,2.084116449832822,0.7715344690711767,0.5722878406429862,1,29-leading
54,45,49,53,43,52,43,61,74200,74600,18,7,0.06086956521739131,0.17307692307692307,2.5490477346139797,0.5121681567856634,0.26729511002024287,1,29-leading
47,53,48,56,52,56,48,40,76480,76880,8,7,0.08045977011494253,0.09090909090909091,-2.3327307555881758,0.5121681567856634,0.7711758205356718,1,01-leading
49,51,47,56,55,55,47,40,76520,76920,7,9,0.10112359550561797,0.08045977011494253,-2.3327307555881758,1.03090078135669,1.3026711813178258,1,01-leading
59,54,43,50,51,49,48,46,77000,77400,2,13,0.12380952380952381,0.02127659574468085,-0.9379369012447029,2.068366030498743,1.8861771595479477,1,01-leading
58,54,44,51,56,47,48,42,77120,77520,6,16,0.16,0.06666666666666667,-1.8677994708070182,2.8464649673552826,2.817034338026378,1,01-leading
51,54,50,53,50,52,51,39,77720,78120,12,12,0.13333333333333333,0.13333333333333333,-2.5651963979787546,1.8089997182132298,2.131139574937008,1,01-leading
52,53,53,52,52,45,53,40,77840,78240,13,12,0.13043478260869565,0.13978494623655913,-2.3327307555881758,1.8089997182132298,2.0565857963403373,1,01-leading
55,49,53,51,52,46,52,42,77880,78280,10,13,0.13402061855670103,0.10638297872340426,-1.8677994708070182,2.068366030498743,2.148817275016631,1,01-leading
57,47,47,49,58,51,50,41,78560,78960,9,16,0.16326530612244897,0.0989010989010989,-2.100265113197597,2.8464649673552826,2.9010214518740556,1,01-leading
57,45,49,51,56,52,50,40,78600,79000,10,17,0.17525773195876287,0.1111111111111111,-2.3327307555881758,3.105831279640796,3.2094792797940066,1,01-leading
47,45,53,51,53,47,45,59,79320,79720,14,12,0.11320754716981132,0.1346153846153846,2.084116449832822,1.8089997182132298,1.613483149963899,1,29-leading
50,46,53,49,50,46,47,59,79360,79760,12,9,0.08256880733944955,0.11320754716981132,2.084116449832822,1.03090078135669,0.8254224800650432,1,29-leading
