window_index,window_center,spectral_entropy,mode_1_variance,mode_2_variance,mode_3_variance,mode_4_variance
287,87600.5,1.2766690663405915,0.5304465837051057,0.2804473468183119,0.09208544495662442,0.03668062572830258
288,87900.5,1.3047063900689082,0.547759558516061,0.22739683598052018,0.12179174188354064,0.03766342724405177
289,88200.5,1.3325591401696244,0.5520809531127119,0.18146241724936138,0.1517797081024915,0.04819172101741329
290,88500.5,1.319196116541689,0.5522989674004369,0.2192112915725747,0.11603265947404995,0.04239243694576181
291,88800.5,1.2981623994331706,0.5414610640911183,0.26751214773175597,0.07189326374177678,0.045903034184901347
292,89100.5,1.249545241646591,0.5507976111013457,0.2798018831390811,0.06254271033011813,0.04379949759774172
293,89400.5,1.2634914702072175,0.54995528944163,0.273844108259861,0.0674966366408588,0.04342955930732693
294,89700.5,1.3059534405025741,0.5315062429004922,0.27172802084388725,0.08440119019741575,0.04451722969949837
295,90000.5,1.3238778981030945,0.5333063888225074,0.24684451702918672,0.11084958327956668,0.041861853388654224
296,90300.5,1.3480824449006383,0.513078088721594,0.22262643437260565,0.164863008115701,0.03863603332604147
297,90600.5,1.3368042640016327,0.5150891821222922,0.21855533497684249,0.1731996130951568,0.033275401960966865
298,90900.5,1.3041021330876295,0.5245394130891464,0.24760932943169225,0.13584592025894643,0.03892547732502031
299,91200.5,1.265810393670613,0.5391745694798923,0.2592299190084906,0.11278214928322437,0.04039000995979746
300,91500.5,1.251665326978301,0.5518223161316302,0.25464576744739115,0.09653085230016228,0.04719573814272539
301,91800.5,1.2873886886921173,0.5583692424965777,0.24652225146009707,0.07588600195518941,0.049269261375734036
302,92100.5,1.3202717352183426,0.5513692079455695,0.24328926110284868,0.0681224421644392,0.06100761667269239
303,92400.5,1.367682801247672,0.5317195958227968,0.24587577969444868,0.07542455871395783,0.06302652312096575
304,92700.5,1.390543732035803,0.5342844437907605,0.22375001275432838,0.08495389737886391,0.0693805799422941
305,93000.5,1.4503517893157643,0.5202199289086689,0.20578880558445467,0.09229184066925276,0.07210739808228384
306,93300.5,1.5072488429843354,0.5053408511888062,0.17236103003778322,0.10781710081340601,0.0937726132168412
307,93600.5,1.5300486168495229,0.4613405357109062,0.20202756058943827,0.15285684281545844,0.08387978415205928
308,93900.5,1.5549936781304887,0.4387813906354344,0.2193005284422315,0.15101533351209437,0.08629308452477016
309,94200.5,1.4823674598100947,0.503715224305533,0.18825393530436052,0.1325449274692894,0.06596514766163529
310,94500.5,1.4805552837021136,0.5186279917876823,0.17988404393016486,0.10276500903265376,0.08480810733326584
311,94800.5,1.4239817709099525,0.5443775126427641,0.1751540141534736,0.10673940017518989,0.07497989349189867
312,95100.5,1.351054127730598,0.5744762193696821,0.16271637674573514,0.10747198001202965,0.07288869473160009
313,95400.5,1.2921993334660433,0.5992326542743589,0.1623046263570265,0.09518227805005432,0.06798314050448834
314,95700.5,1.2244524760408324,0.6260457415685372,0.16117128846595674,0.08707382119579145,0.05601583085439646
315,96000.5,1.182741064388128,0.6372622066425366,0.1658064879138579,0.09123270847958746,0.04853973638651994
316,96300.5,1.2281613020980546,0.6162903286867398,0.1815355315223884,0.08998186117678264,0.04935431578858258
317,96600.5,1.3531318861667172,0.5554977469230562,0.19864932454393608,0.11309134470109342,0.05139414657174285
318,96900.5,1.4213126490689334,0.48389414003292025,0.2670000830234709,0.10690920034250272,0.05620209564003216
319,97200.5,1.394376266276046,0.45042337354303014,0.3280971121194048,0.08957787609213823,0.05382894925954058
320,97500.5,1.3304480691981655,0.5023380230635204,0.2953452317673333,0.09435230582885126,0.03915457107059425
321,97800.5,1.3407033689801025,0.5354283967581586,0.237810275566152,0.09591730953930833,0.06639957600466766
322,98100.5,1.2708508831807834,0.6026955989762286,0.15645856735846927,0.09851533507515928,0.08344709930317391
323,98400.5,1.1607901420607958,0.6721986948170585,0.10970172373806315,0.08182596424665751,0.07057604177574475
324,98700.5,1.0720349197545507,0.7094708150328805,0.10461412768376269,0.07883277093132667,0.04273161778721924
325,99000.5,1.067006383371515,0.7003428910181428,0.12644674515688747,0.08080254919686486,0.03307018455087033
326,99300.5,1.1197380146371434,0.6763083600418376,0.14044286093693537,0.08419502520614226,0.037314395141545234
327,99600.5,1.174548313496647,0.6298231516977743,0.19211034657385875,0.08413851403907734,0.035823849330597055
328,99900.5,1.1735345561919655,0.6090045986565591,0.23295026844524835,0.06596937871602171,0.036752664021083015
329,100200.5,1.2082982584396356,0.5531373853625923,0.29795471286951086,0.055863062903996445,0.03440398503707379
330,100500.5,1.2426013996519818,0.5155570391760391,0.32643167199929174,0.06046466889305771,0.03867594775777445
331,100800.5,1.294054451289941,0.482783634029315,0.33741279941571123,0.07920835650824529,0.03945742862635836
332,101100.5,1.332193538254618,0.4806504347070042,0.3143581473114455,0.10108007751753866,0.04038667994266703
333,101400.5,1.3536845342208517,0.4855820401159149,0.2956972847699426,0.10708727587967452,0.0414000154838152
334,101700.5,1.3498185223926593,0.5112390635161574,0.2622484794534482,0.1126184878761157,0.04515028223805228
335,102000.5,1.3691324138896017,0.5168588924419487,0.2436133522734595,0.11255254466237964,0.053855052970588305
336,102300.5,1.3002077218529793,0.5498436368083485,0.24746626936169835,0.08198172928151465,0.056379512988877986
337,102600.5,1.3289614111836563,0.5334930137137679,0.25458472537049126,0.08501472696357723,0.05988914255963546
338,102900.5,1.411578784795953,0.4969467670469297,0.2507457865005441,0.10058574428153368,0.07254520936187547
339,103200.5,1.4074753730730483,0.4689031614403769,0.2860203610259409,0.1054346706510564,0.07155868852249966
340,103500.5,1.3642664632753685,0.46132001904821884,0.30085452977238375,0.13475306619676936,0.045982166590012974
341,103800.5,1.3231533834021323,0.48888985360751575,0.2702616391883477,0.15777898090627332,0.027208821583236464
342,104100.5,1.2931328521975507,0.534212186733636,0.2179611158435741,0.1621933622526392,0.031733367892139784
343,104400.5,1.2191038024219072,0.5998149893459783,0.18526602293405317,0.12441984697029446,0.03876305407760147
344,104700.5,1.151763986047417,0.6346651584846199,0.18845814428366825,0.08426217439065137,0.043870072960980964
345,105000.5,1.1054228407616806,0.6487993282688199,0.19468395409556963,0.06880346475658632,0.04619632643371656
346,105300.5,1.133644998375399,0.6471853272866815,0.18707420139734351,0.06729209650461977,0.04538510009598636
347,105600.5,1.139437542539114,0.6655702321571956,0.15725804822152695,0.05943742908632903,0.04913413036808097
348,105900.5,1.1154729250381648,0.6792716518415223,0.14433543675177643,0.06246225035378217,0.049140349826134716
349,106200.5,1.1414377235673898,0.6718506748528501,0.1375883112350909,0.073506523403602,0.048676487552874105
350,106500.5,1.2209302816576795,0.6360118863695845,0.15106247286325303,0.08364693233921931,0.05689280831704084
351,106800.5,1.3409669405139613,0.5655338263162837,0.15599625191865654,0.13992789399273756,0.06842949582830658
352,107100.5,1.4316795495470251,0.48689630139176626,0.2079949855878494,0.1604435396988158,0.07570356310925486
353,107400.5,1.4891838924255092,0.4367026932300044,0.2635909857920412,0.139319201400088,0.07536910132762525
354,107700.5,1.5089420705518437,0.42158035188323173,0.27503352145549775,0.13729290270263542,0.0754300216885096
355,108000.5,1.519127622360187,0.4507568759894267,0.24756543054840313,0.12566924572011764,0.06604109561547354
356,108300.5,1.507594908753083,0.4926567501236453,0.20563582394550112,0.10795985404340268,0.07247273705141974
357,108600.5,1.4733790040196886,0.5173827686739714,0.18233056931276612,0.11808667901320892,0.06500561348031168
358,108900.5,1.458179359808676,0.523878694492501,0.17267003708027764,0.1283954791726358,0.06471732139391895
359,109200.5,1.4253298431423926,0.5379327595476149,0.18001528642502054,0.11875522006837322,0.05590006914878245
360,109500.5,1.3916468360096705,0.5531350677793953,0.18217441078524266,0.10515007950809072,0.05663196864738969
361,109800.5,1.414553272462542,0.5191199569567251,0.23307674322097838,0.07874701067004634,0.06499917175898627
362,110100.5,1.44571362527928,0.4661357057203155,0.2891509304774347,0.07395155942904409,0.06493930495062747
363,110400.5,1.4307305365856786,0.4127816523510472,0.35634244869570997,0.0727261308958764,0.05929489379604517
364,110700.5,1.4216403622223046,0.43913458073987294,0.3354263123945243,0.07028558360613767,0.06517756160016518
365,111000.5,1.3549706390630742,0.5174662236524665,0.2773983909655592,0.06533011806328237,0.052450081165905195
366,111300.5,1.266001862777615,0.574722084521346,0.23751383757114236,0.06265983277079701,0.05638649271402393
367,111600.5,1.2126896295923983,0.6228165653786597,0.19604868467257117,0.05786369447096966,0.04964497066123167
368,111900.5,1.1622903225035226,0.6640973256161223,0.14732100464141132,0.06653190500552811,0.0457078948888704
369,112200.5,1.1567212375910507,0.6848375141242585,0.10839691332545877,0.06826556377387116,0.04696768855385521
370,112500.5,1.1687186101242402,0.680928091099765,0.10149332186760826,0.0711879551760558,0.052532822690034967
371,112800.5,1.2395940289543654,0.6465501055874716,0.10845240250854597,0.09623304538183357,0.057767252795976415
372,113100.5,1.305731417786577,0.5889126695089026,0.18550894415170877,0.09138023620352993,0.048123116511488435
373,113400.5,1.3402575491701278,0.5417260243040994,0.23646197191183632,0.09706213258916226,0.0455455064429539
374,113700.5,1.4109163717036506,0.46819268571996525,0.285454145284257,0.10069856986470553,0.07759768008383724
375,114000.5,1.4614504582173367,0.4476505000460445,0.2919561295373466,0.09547619969680012,0.08245991307515176
376,114300.5,1.4515500034743671,0.4664201415636498,0.2683668501349022,0.11824584986671491,0.06306821414969878
377,114600.5,1.4644415751839963,0.48589842641986086,0.2455765821265944,0.11177200029430798,0.06175414098713442
378,114900.5,1.4593812526756926,0.5037790449946744,0.22587512164054957,0.10649638286351171,0.059801167712822484
379,115200.5,1.434742735635537,0.5385746451927516,0.1724565936799082,0.11995996814246254,0.06714260415477623
380,115500.5,1.386520119632337,0.5800813303705424,0.15513497729932954,0.08790325384829231,0.06646700935885973
381,115800.5,1.3703334419074498,0.5584612339629685,0.20111218274984544,0.08318767822689123,0.06856448550632245
382,116100.5,1.3500552518370712,0.5225117282688967,0.26948252662058336,0.07535990127564653,0.049857351843009476
383,116400.5,1.3525133612432354,0.5155012318591908,0.27954075898255215,0.07265421773837767,0.04717544241405744
384,116700.5,1.2964854157908243,0.5715203564273813,0.22813383588968514,0.07172847743428636,0.04966087636792273
385,117000.5,1.2333859447117403,0.6248329283203091,0.17656079183409346,0.07334691091919313,0.04969943258076418
386,117300.5,1.1540861882527016,0.671105908815826,0.15112290014486807,0.051242924284457834,0.0446510805771032
387,117600.5,1.1173150926208926,0.6881328837174551,0.13524977107044248,0.06628069743104231,0.03529839577670025
388,117900.5,1.0832794229023694,0.7057148391010155,0.11007040677150802,0.08035812240580217,0.03136281870818976
389,118200.5,1.063387344601821,0.7071888172112158,0.12720781753194202,0.06621051754922334,0.030531541464069216
390,118500.5,1.0673264104803248,0.6788988353749293,0.1858095986767384,0.042212059988515085,0.02983065309011725
