window_start,window_center,graph_mode_0_score,graph_mode_1_score,graph_mode_2_score,graph_mode_3_score
21301,22800.5,11.897683651268151,4.3031685520639265,8.388177689785612,2.23590333936858
21601,23100.5,9.069256526521961,5.398123671526298,8.02545937253526,1.389553356065614
21901,23400.5,6.947936182962318,7.119989864195494,6.085287545699314,4.592541920229562
22201,23700.5,5.8872760111824975,5.396654150117824,4.556379972557116,3.0824240977484485
22501,24000.5,6.947936182962319,4.311401491451512,4.199332597176668,2.3253815709397982
22801,24300.5,6.240829401775772,0.5965829754136703,4.247155460684813,-0.3847777122477384
23101,24600.5,4.473062448809402,-2.429937351788778,2.7648338036580524,2.8979126087938107
23401,24900.5,6.2408294017757715,-3.7484352532881977,2.8031457489599663,1.2302886751650726
23701,25200.5,5.5337226205892245,-4.851444186220759,0.09516815944897941,-1.7020445141042708
24001,25500.5,6.240829401775772,-2.383530292572965,2.1564817113518338,-2.1036474114308565
24301,25800.5,4.826615839402677,1.2099569014089315,0.7040003954789987,-2.108681880406064
24601,26100.5,3.7659556676228547,3.7477471447342188,-2.5301410927565238,-2.128718510569283
24901,26400.5,6.240829401775771,5.204531376741586,-2.995285916899078,-3.1358276091465096
25201,26700.5,5.887276011182497,6.558548879159563,-2.1651695535225493,-3.3193849541058147
25501,27000.5,5.18016922999595,4.959906193698462,-4.038411116527532,-2.16006249472893
25801,27300.5,7.3014895735555925,5.971952170417716,-4.302942443635853,-0.22024762887837646
26101,27600.5,6.5943827923690455,6.672616627103881,-9.000970816297981,-2.0830399864306806
26401,27900.5,6.5943827923690455,4.304186058601769,-5.5026707686141005,-3.3884849426086356
26701,28200.5,6.2408294017757715,4.564397008195445,-3.0274597057627144,-4.67504055539722
27001,28500.5,3.0588488864363064,4.9342382389649195,-2.527956902450422,-2.7792134021211945
27301,28800.5,3.7659556676228543,2.8700181502153974,-2.9072879347442586,-1.241881010820472
27601,29100.5,5.180169229995949,0.4810323440556467,-2.4376761153264352,-0.41193270734421084
27901,29400.5,4.473062448809403,-0.2771322538331534,-2.94632092094162,-0.9096366150507559
28201,29700.5,4.826615839402676,-1.9136417429087313,-4.556807765394431,1.5100968152120302
28501,30000.5,4.826615839402676,-1.4692650080240004,-4.206564164682199,-0.4636916388444984
28801,30300.5,2.7052954958430324,0.993744477548376,-4.690062041909246,-1.8785969984360043
29101,30600.5,2.7052954958430324,1.2901059328596522,-0.17409156122605382,0.02933812528666147
29401,30900.5,2.351742105249758,2.865652647069899,-2.4456228663826765,1.62666834339388
29701,31200.5,3.765955667622853,3.923014129854669,-5.049445542364831,1.7754208358718575
30001,31500.5,6.240829401775771,1.4302148265299892,-6.267926601574948,2.4957402340174006
30301,31800.5,4.826615839402676,0.03757059901053566,-6.669444242184403,0.8512867930283842
30601,32100.5,7.3014895735555925,-0.6276855377106203,-5.774293931228931,0.2516284757988442
30901,32400.5,8.00859635474214,-2.326278924210102,-1.1333957394817793,2.4857162177198595
31201,32700.5,5.533722620589224,-1.0059367174844465,0.09096523467424691,0.5331423683239204
31501,33000.5,7.301489573555593,1.3420706128547533,1.9392409661803804,0.25630862313487046
31801,33300.5,7.301489573555592,-0.6492004377797423,1.9739601746554547,1.6643849214277116
32101,33600.5,7.6550429641488655,-1.3131478739727962,-0.09629495971308541,2.386699440798735
32401,33900.5,6.240829401775771,-0.9133225034922982,-1.8217044985932274,0.297819548076076
32701,34200.5,4.473062448809403,-2.7577656295659745,2.148003462072508,-0.27092027571395283
33001,34500.5,3.7659556676228547,-1.8343867539621903,2.62743694832132,-0.16807116654293308
33301,34800.5,4.4730624488094035,-2.1236215048000013,0.12721738204691552,-2.776119365673715
33601,35100.5,2.705295495843033,-0.7633159844925276,1.963954158077597,-2.409529056728982
33901,35400.5,2.351742105249759,1.5405658945506748,-3.4060668112533716,-4.85639685847952
34201,35700.5,4.473062448809402,2.128440034834277,-4.122095856517284,-1.0124290919805043
34501,36000.5,2.705295495843033,-1.1514756064273168,-2.3663414909556417,-0.48790737423100494
34801,36300.5,2.7052954958430324,0.9950655419060233,-4.738486131161242,-0.3395251936424938
35101,36600.5,1.9981887146564845,4.79522037072255,-3.854005981481291,-3.779614195714203
35401,36900.5,2.7052954958430333,-0.7994608024246543,-3.0083711073774007,-3.552806614970662
35701,37200.5,2.351742105249759,1.5285311816422262,-5.738012151294551,-0.10598058860482229
36001,37500.5,2.7052954958430324,-0.3078285884887283,-5.524928602707009,-5.14875416646731
36301,37800.5,3.0588488864363064,-1.6334768768841157,-3.9595024127019536,-1.184754472875011
36601,38100.5,2.705295495843033,-1.992060449843647,-5.630476842067224,-2.8032013954614343
36901,38400.5,2.705295495843033,-4.255076703931495,-6.320696454611045,1.4066710669956572
37201,38700.5,2.35174210524976,-7.652573113107906,-5.685449604054325,0.46975952138240806
37501,39000.5,0.9375285428766645,-7.2999306611545,-7.433095884931592,-1.3945749703990615
37801,39300.5,-1.183791800682978,-9.020885049624209,-3.6380112032217937,0.6558582800047514
