window_start,window_center,mode_1_score,mode_2_score,mode_3_score,mode_4_score
93901,95400.5,4.101058746865777,0.3406826638926719,4.637788010648791,-2.1028565563157517
94201,95700.5,4.502345052815969,3.108212606504957,2.008450392636747,-3.3026881905994965
94501,96000.5,6.545460251311687,2.5945257099295214,1.831141464265062,-3.0278708379974524
94801,96300.5,7.891155900475993,0.46872121522036914,-4.7973160862609365,-2.2692290568492166
95101,96600.5,8.251529807495434,0.055881015797922436,-1.7440446724502308,-2.2190001343032963
95401,96900.5,10.094710413006695,-1.1161372336645115,-5.355972346349948,-2.3519196726364298
95701,97200.5,9.857179096115704,0.8408256057867345,-4.630176720334052,-1.9992717181440134
96001,97500.5,9.648559367399798,0.8968672284168981,-5.5596561731364105,1.744385790427264
96301,97800.5,8.99083108195605,-0.15084567358035814,-6.3836411023965285,1.4486506525738065
96601,98100.5,9.525833105498268,-1.795410762895692,-9.352782668456754,2.1838186925727587
96901,98400.5,8.503694141968484,-3.458525385830437,-8.787388762638049,3.079220703194731
97201,98700.5,9.51339987221375,-5.373274591695598,-6.688959942983439,5.472292927683401
97501,99000.5,8.423052835668075,-8.406260758064555,-3.5575911962204754,2.202923468576086
97801,99300.5,7.935227582314286,-8.899728394233968,-2.0877959799756334,4.005590464344549
98101,99600.5,9.07165017373091,-9.650269480033886,-4.4957601183998115,2.667157928482789
98401,99900.5,6.229374847883108,-9.842153678921102,-2.945254199910549,1.6525198860052084
98701,100200.5,6.064398275502041,-10.757845424507096,-4.028133764011967,-0.7960282089669729
99001,100500.5,7.179836896411025,-12.61044996319051,-3.7066210636779577,-1.1013666642837736
99301,100800.5,5.566086876544889,-11.165361718478438,-3.5777226524460444,-0.4222638040286968
99601,101100.5,4.7134030295299,-9.695464997932286,-1.8744037948620988,-1.4609606985481804
99901,101400.5,6.944746305215485,-8.136240525488473,-3.890653011637376,-2.528039635241766
100201,101700.5,6.951356059682594,-6.613789800081637,-4.438218525401379,-5.193323907393864
100501,102000.5,8.27773448187264,-1.36597525465282,-5.331149516202408,-1.1288390416010197
100801,102300.5,8.961902941075486,-1.1890162445174022,-3.5095203417369376,-3.1126520214128064
101101,102600.5,6.709629480994189,0.2672739912512125,-1.57161817888975,-2.095745275310178
101401,102900.5,7.757378292206925,0.8681608295124477,-3.0036115961093866,-1.12392693333459
101701,103200.5,8.640707549625468,2.433887816708021,-1.241343976431008,0.7920117257477398
102001,103500.5,7.969040626138688,4.203301128536464,2.983022810414265,1.3043089641105787
102301,103800.5,11.667868310726963,3.61148864867972,2.929249872448224,-0.7211813725864489
102601,104100.5,10.98501470315642,2.9002672979889947,2.810802215677303,0.689711322291548
102901,104400.5,10.653970155301188,1.4453066946775055,3.6549941278406024,0.042538832972870665
103201,104700.5,10.230166990649087,-0.9711413938889799,3.6995979941862194,-0.8884902004103444
103501,105000.5,6.74506303279059,0.8591489900389109,0.7966977842037638,-4.004561872625111
103801,105300.5,4.588224160024038,3.0470749110666278,3.121727268630519,-3.155524937627578
104101,105600.5,5.260295111282186,4.78302038772777,3.5792104872047217,-3.024487147700608
104401,105900.5,7.447641518655092,1.6436124581671057,5.840946655091713,-2.764343678234473
104701,106200.5,9.351668182788957,0.7725368368127967,4.162548958694987,-3.413511001479376
105001,106500.5,10.83592238864516,3.970237395137292,-0.9725711143724872,-7.107891107673882
105301,106800.5,7.732331208822839,1.4791449582374832,1.5320386196607203,-8.325133296225491
105601,107100.5,9.224180773162054,3.1983978623664804,0.0741395414068572,-9.81891489638755
105901,107400.5,8.476662184669179,3.4851119608938466,-2.1168204490253446,-8.73274040538583
106201,107700.5,6.4260079454463455,6.962656653668706,-2.6828566107065823,-6.428672550393011
106501,108000.5,8.275041198231701,3.278794156296358,0.7164207184626127,-5.376331757747176
106801,108300.5,10.10413726363516,-1.202785800190421,-1.5530924212181685,-5.348751980582087
107101,108600.5,9.746754652464075,-4.605863754891711,-1.5040538305335327,-5.323217180637783
107401,108900.5,11.295341911320826,-0.9115866290482744,-2.8363777086609323,-3.693587422645307
107701,109200.5,7.759769894795258,-1.2243367155323384,-1.920200754088861,-4.854996448033967
108001,109500.5,6.927595698948566,-5.042147364583466,2.0604035804145453,-0.010592292339372067
108301,109800.5,9.35483875993205,-2.019433257826396,2.2792664764230532,2.448387609099311
108601,110100.5,8.874257024526656,-4.317953756520789,5.6428757103313485,2.6670893987977045
108901,110400.5,7.848681176379394,-4.407289094119402,8.42890671434515,1.7712578275777544
109201,110700.5,9.942049969162081,-6.600889810070331,7.281508090989321,2.6070508689004934
109501,111000.5,9.976386736454577,-8.876754759266838,3.4952124256083668,3.6624368711550015
109801,111300.5,10.203944657541097,-3.862548346571925,5.601418742984107,2.9046145245355226
110101,111600.5,9.990111420881371,-1.3465579334484479,4.165589145432576,3.2795634321196876
110401,111900.5,5.59412620297303,-1.2215305662186229,2.8853059010244455,1.5974146651569439
110701,112200.5,9.311971348820204,-0.8683944930215708,3.0717726627170965,0.7135711975733674
111001,112500.5,9.798055457595062,-3.028738922453333,-2.019273085253469,-1.0069525644897301
111301,112800.5,8.307142030058017,-4.068747329455179,-2.428057985151016,-2.3905942179962856
111601,113100.5,10.001154956211582,-2.0989979936594807,-1.5005438429113043,-1.4339412033715109
111901,113400.5,9.63525336288144,-1.946158492282925,-3.9383632522332563,1.6788197868922876
112201,113700.5,9.978790064266603,-1.0782105666489923,-1.320664418564441,-2.0444511317753595
112501,114000.5,10.403348188469655,-1.440850472149104,-0.48963618464996717,1.3209106918403841
112801,114300.5,8.26636696278996,-2.326484323745405,-0.5204195893839373,-0.801896738646964
113101,114600.5,8.613290290370719,-3.4727488715024903,0.7371174983002943,-1.359719560773922
113401,114900.5,10.49423476117765,-4.5154924838359385,2.606792330982044,0.27296985944440477
113701,115200.5,8.782807609703926,-2.481206681582812,1.277912927270632,2.748051952176401
114001,115500.5,8.726466202897512,0.04862624950309107,4.544374421302557,2.084004612472032
114301,115800.5,9.387658279499446,0.5416878729748505,6.1831483900888085,3.6513935927176657
114601,116100.5,7.865562818184659,-1.5446440048986971,4.721517805347566,2.523044735035977
114901,116400.5,7.05633698240279,-0.8927924470579031,8.753038419362698,2.310307634702373
115201,116700.5,7.0834004184235,1.2182569592387207,6.597076573775946,4.152001472314035
115501,117000.5,7.00731388013675,1.9176318381884112,4.324244525774142,0.2424707908180588
115801,117300.5,8.709627284291807,0.8146496399966904,5.3643721678453495,5.319750985826951
116101,117600.5,9.334666266759143,2.939185025782665,3.387333878481403,4.3331651884794375
116401,117900.5,9.994921015067632,3.4045961433272383,1.5467525927742365,3.134983139034274
116701,118200.5,8.888303376819854,3.2126925485369666,1.0552652743547666,3.623355000253237
117001,118500.5,8.693598792075221,0.8746878792598154,1.7476401762518419,1.936836659792048
